ID,NAME,SHIRT_NAME,GK  0,CWP  2,CBT  3,SB  4,DMF  5,WB  6,CMF  7,SMF  8,AMF  9,WF 10,SS  11,CF  12,REGISTERED POSITION,HEIGHT,STRONG FOOT,FAVOURED SIDE,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,ATTACK,DEFENSE,BALANCE,STAMINA,TOP SPEED,ACCELERATION,RESPONSE,AGILITY,DRIBBLE ACCURACY,DRIBBLE SPEED,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,SHOT POWER,SHOT TECHNIQUE,FREE KICK ACCURACY,SWERVE,HEADING,JUMP,TECHNIQUE,AGGRESSION,MENTALITY,GOAL KEEPING,TEAM WORK,CONSISTENCY,CONDITION / FITNESS,DRIBBLING,TACTIAL DRIBBLE,POSITIONING,REACTION,PLAYMAKING,PASSING,SCORING,1-1 SCORING,POST PLAYER,LINES,MIDDLE SHOOTING,SIDE,CENTRE,PENALTIES,1-TOUCH PASS,OUTSIDE,MARKING,SLIDING,COVERING,D-LINE CONTROL,PENALTY STOPPER,1-ON-1 STOPPER,LONG THROW,INJURY TOLERANCE,DRIBBLE STYLE,FREE KICK STYLE,PK STYLE,DROP KICK STYLE,AGE,WEIGHT,NATIONALITY,SKIN COLOR,FACE TYPE,PRESET FACE NUMBER,HEAD WIDTH,NECK LENGTH,NECK WIDTH,SHOULDER HEIGHT,SHOULDER WIDTH,CHEST MEASUREMENT,WAIST CIRCUMFERENCE,ARM CIRCUMFERENCE,LEG CIRCUMFERENCE,CALF CIRCUMFERENCE,LEG LENGTH,WRISTBAND,WRISTBAND COLOR,INTERNATIONAL NUMBER,CLASSIC NUMBER,CLUB TEAM,CLUB NUMBER
4530,Yashin,Y A S H I N,1,0,0,0,0,0,0,0,0,0,0,0,0,184,R,B,4,3,30,88,78,90,75,78,96,84,42,44,47,42,54,57,43,75,40,47,45,99,78,55,60,82,99,80,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,A,1,1,1,1,34,82,Russia,1,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,,0
4531,Shearer,S H E A R E R,0,0,0,0,0,0,0,0,0,0,0,1,12,183,R,B,5,5,92,42,90,74,74,78,90,75,73,73,75,68,73,69,88,91,90,74,63,92,88,77,87,95,50,88,8,7,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,1,8,1,1,36,79,England,1,0,1,0,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Blackburn Rovers,17
4532,Bergkamp,B E R G K A M P,0,0,0,0,0,0,0,0,1,0,1,1,11,183,R,B,5,4,92,42,85,76,78,76,92,85,94,78,90,82,84,73,92,82,94,77,80,75,72,96,75,80,50,85,8,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,1,2,1,1,32,79,Netherlands,1,0,1,1,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Arsenal,16
4533,Azizi,A  Z  I  Z  I,0,0,0,0,0,0,0,0,0,0,1,1,11,169,R,R,6,6,80,38,68,73,78,82,82,78,86,78,73,73,71,70,83,74,86,78,75,71,73,86,80,76,50,74,6,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,35,70,Iran,2,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
4534,Asprilla,ASPRILLA,0,0,0,0,0,0,0,0,0,0,1,1,11,178,R,B,4,4,91,28,81,73,84,86,86,87,92,87,74,69,71,68,87,87,92,70,71,75,81,90,83,79,50,68,5,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,23,74,Colombia,4,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Parma,25
4535,Ilie A.,I L I E   A .,0,0,0,0,0,0,0,1,0,0,0,1,12,177,R,B,5,5,87,38,79,81,86,83,82,82,83,80,81,69,69,70,85,88,87,76,72,78,77,82,84,72,50,69,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A,1,1,1,1,26,72,Romania,1,0,1,3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Valencia,26
4536,Simonsen,S I M O N S E N,0,0,0,0,0,0,0,1,1,1,1,0,11,165,R,B,5,5,92,42,75,80,88,95,73,85,90,90,80,78,82,80,80,76,78,75,70,66,76,80,69,66,50,70,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,59,Denmark,1,0,1,-4,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,Borussia M'Gladbach,28
4537,Herzog,H E R Z O G,0,0,0,0,0,0,0,0,1,0,0,0,9,183,L,B,4,4,85,47,84,80,75,70,79,74,83,78,88,84,84,84,82,88,80,84,83,59,70,87,72,88,50,80,7,7,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,A,3,2,1,1,26,80,Austria,1,0,1,-2,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Werder Brema,19
4538,Belanov,B E L A N O V,0,0,0,0,0,0,0,0,0,0,0,1,12,174,R,B,5,5,93,35,70,80,90,91,80,93,87,90,73,69,75,72,81,80,82,62,66,78,75,77,76,71,50,75,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,26,70,Ukraine,1,0,1,-4,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,Dinamo KIev,8
4539,Elkjaer,E L K J A E R,0,0,0,0,0,0,0,0,0,0,0,1,12,183,R,B,5,5,90,37,88,83,85,80,86,78,77,82,71,65,65,68,86,88,87,71,70,84,81,78,86,78,50,77,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,73,Denmark,1,0,1,0,-1,0,-2,-2,-1,0,-1,1,0,-2,N,None,0,0,Verona,2
4540,Castroman,CASTROMAN,0,0,0,0,0,1,0,1,0,0,0,1,8,175,R,R,5,5,76,55,69,74,86,84,75,83,82,85,72,76,74,73,73,81,76,67,74,71,77,81,80,65,50,66,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,4,1,1,1,26,73,Argentina,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Velez Sarsfield,1
4541,Dagoberto,DAGOBERTO,0,0,0,0,0,0,0,1,0,1,0,0,8,173,R,R,5,5,75,55,66,85,85,85,72,85,85,88,71,70,72,75,73,82,76,67,70,63,76,82,85,68,50,65,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,2,1,1,1,23,64,Brazil,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,San Paolo,22
4542,Jennings,J E N N I N G S,1,0,0,0,0,0,0,0,0,0,0,0,0,183,R,B,5,5,30,97,83,56,65,68,90,74,44,43,45,46,59,60,42,78,40,46,48,43,83,45,60,75,97,72,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,80,Northern Ireland,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Tottenham Hotspur,5
4543,Giovanni,G I O V A N N I,0,0,0,0,0,0,0,0,0,0,1,1,12,188,R,B,6,5,81,39,88,74,75,79,77,83,87,74,86,75,80,80,80,80,86,81,80,76,74,90,69,63,50,65,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,3,2,1,1,34,90,Brazil,3,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Olympiakos,1
4544,Djalminha,DJALMINHA,0,0,0,0,0,0,0,0,1,0,1,0,9,176,L,B,3,3,82,35,74,76,78,75,72,80,90,72,90,84,86,84,74,80,78,85,88,66,65,93,74,62,50,60,3,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,2,2,1,1,29,75,Brazil,3,0,1,-2,-3,0,3,1,0,0,2,3,2,-2,N,None,0,0,Deportivo,10
4545,Conceicao S.,CONCEICAO S.,0,0,0,0,0,0,0,1,1,1,0,0,8,177,R,R,6,6,82,56,75,84,87,83,80,84,85,84,79,78,82,80,76,80,78,76,77,68,76,84,82,81,50,79,4,4,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,26,74,Portugal,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Lazio,19
4546,Beguiristain,BEGUIRISTAIN,0,0,0,0,0,0,0,1,0,1,0,1,10,170,L,L,5,4,83,50,71,75,85,82,82,87,85,87,85,84,86,75,81,83,80,62,70,67,70,84,83,83,50,85,6,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B,1,1,1,1,26,70,Spain,1,0,1,3,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Real Sociedad,17
4547,Ziege,Z  I  E  G  E,0,0,0,1,0,0,0,1,0,0,0,0,4,186,L,L,4,4,84,82,78,88,84,83,75,75,82,77,86,76,88,84,73,89,72,86,82,68,74,85,76,76,50,78,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,1,2,1,1,25,82,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayern Monaco,17
4548,Irwin NEW,IRWIN NEW,0,0,0,1,0,0,0,0,0,0,0,0,4,173,R,B,7,7,64,75,78,75,73,70,74,69,77,70,74,76,80,77,66,87,70,85,85,64,71,73,68,80,50,71,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,1,1,1,1,31,68,Ireland,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Manchester United,24
4549,Falcao,F A L C A O,0,0,0,0,0,0,0,0,0,1,1,0,11,177,L,L,3,3,72,35,68,74,79,76,74,80,93,77,76,74,71,64,73,78,73,65,60,58,75,86,78,67,50,64,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,2,1,1,1,29,74,Brazil,3,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,San Paolo,26
4550,Revivo,R E V I V O,0,0,0,0,0,0,0,0,0,0,1,0,11,177,L,B,4,3,82,40,78,74,77,78,80,81,87,75,85,76,82,78,81,83,80,83,82,64,71,87,76,67,50,65,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,3,1,1,1,27,68,Israel,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Fenerbahce,3
4551,Henao,H  E  N  A  O,1,0,0,0,0,0,0,0,0,0,0,0,0,181,R,B,4,4,30,84,75,62,68,76,89,79,53,54,52,54,65,69,43,74,50,48,47,52,75,53,75,81,79,76,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,1,1,1,4,34,79,Colombia,2,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
4552,Protti,P R O T T I,0,0,0,0,0,0,0,0,0,1,1,1,12,170,R,B,6,5,90,32,72,78,78,84,90,84,78,81,76,74,75,75,88,80,86,77,73,79,75,83,90,83,50,77,6,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,A,1,1,1,1,28,74,Italy,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Livorno,5
4553,Boniek,B O N I E K    ,0,1,0,0,0,0,0,0,1,1,1,1,11,181,R,B,6,5,81,56,80,86,85,85,84,86,83,83,78,76,74,74,81,81,84,72,74,76,78,83,80,85,50,82,7,6,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,A,2,2,1,1,27,75,Poland,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Juventus,13
4554,Veron,V E R O N,0,0,0,0,1,0,1,0,1,0,0,0,9,186,R,B,5,4,84,68,84,86,76,75,84,80,88,76,96,92,96,93,80,89,82,87,89,73,69,92,74,85,50,90,8,4,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,B,1,7,1,1,25,79,Argentina,3,2,1,-3,0,0,0,0,1,0,0,0,-2,4,N,None,0,0,Lazio,14
4555,Magrao,M A G R A O,0,0,0,0,1,0,1,0,1,0,0,0,5,186,R,B,5,5,69,73,81,83,75,73,77,74,80,70,78,76,78,74,71,80,68,60,62,76,74,80,65,78,50,75,5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,27,80,Brazil,1,0,1,2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Palmeiras,1
4556,Matthews,M A T T H E W S,0,0,0,0,0,0,0,0,1,1,0,0,10,177,R,R,5,5,88,40,72,74,75,92,88,90,99,72,92,80,96,84,76,75,74,63,85,66,67,95,88,90,50,57,6,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,2,1,1,1,35,74,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,,0
4557,Foe,F    O    E,0,0,0,0,1,0,1,0,1,0,0,0,5,190,R,B,6,6,74,74,88,84,76,76,82,73,85,72,83,75,84,75,75,84,74,64,63,76,80,82,76,70,50,75,6,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,3,1,1,1,28,84,Cameroon,4,0,1,-3,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Manchester City,7
4558,Preud'Homme,PREUD HOMME,1,0,0,0,0,0,0,0,0,0,0,0,0,178,R,B,4,4,30,95,78,58,67,69,94,77,50,45,48,47,55,67,45,80,40,50,48,43,83,55,58,78,98,72,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,1,1,1,1,30,75,Belgium,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Standard Liegi,23
4559,Suarez L.,S U A R E Z,0,0,0,0,0,0,1,0,1,0,1,0,9,175,L,B,5,5,84,75,84,84,78,77,84,80,86,79,90,84,88,83,80,79,86,82,83,70,71,88,74,85,50,86,7,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,A,4,1,1,1,28,70,Spain,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Inter,23
4560,Radebe,R A D E B E,0,0,1,0,0,0,0,0,0,0,0,0,3,185,R,B,5,5,57,84,82,75,68,68,76,68,67,65,64,66,69,75,63,78,65,57,58,81,78,71,54,91,50,76,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,1,1,1,1,37,74,South Africa,4,0,1,-1,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Leeds United,14
4561,Ruben Sosa,RUBEN SOSA,0,0,0,0,0,0,0,1,0,0,1,1,12,172,L,L,4,4,90,36,73,78,83,82,90,87,84,83,85,76,81,75,83,93,94,82,80,75,87,85,80,80,50,78,6,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,C,1,8,1,1,27,72,Uruguay,3,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Nacional,10
4562,Dugarry,D U G A R R Y,0,0,0,0,0,0,0,1,0,0,0,1,12,188,R,L,6,6,81,55,83,81,76,71,72,72,82,70,76,69,78,72,78,80,80,72,73,78,72,81,73,70,50,78,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,3,1,1,1,34,78,France,1,0,1,1,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Bordeaux,8
4563,De Boer R.,DE BOER R.,0,0,0,0,0,0,1,1,1,0,0,0,10,182,R,R,5,5,78,55,78,84,80,78,82,80,82,82,84,84,82,82,78,82,86,84,82,72,74,86,72,80,50,82,6,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,B,1,2,1,1,25,77,Netherlands,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Ajax,30
4564,Carboni,C A R B O N I,0,0,0,1,0,0,0,0,0,0,0,0,4,180,L,L,4,4,65,84,77,76,75,71,75,71,74,73,72,74,77,75,60,77,59,76,75,71,70,74,75,91,50,97,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,A,1,2,1,1,41,73,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Valencia,6
4565,Mihajlovic,MIHAJLOVIC,0,1,1,0,1,0,0,0,0,0,0,0,3,185,L,L,3,4,74,88,84,82,70,69,84,73,77,66,82,84,94,97,74,95,76,98,98,85,78,84,84,90,50,84,7,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,B,3,6,1,1,31,78,Serbia and Montenegro,1,0,1,3,0,0,0,0,0,0,0,0,0,0,L,White,0,0,Lazio,11
4566,Zarate,Z A R A T E,0,0,0,0,0,0,0,0,0,0,0,1,12,182,R,B,5,5,81,29,83,78,78,79,82,81,82,76,71,70,68,69,82,80,82,84,81,77,76,81,80,69,50,68,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,28,80,Argentina,1,0,1,1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Velez Sarsfield,2
4567,Ravanelli,RAVANELLI,0,0,0,0,0,0,0,0,0,1,1,1,12,188,L,B,4,4,83,50,85,84,80,80,84,76,78,78,72,70,66,66,82,88,82,66,70,82,82,78,84,84,50,78,5,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,1,1,1,1,28,84,Italy,1,0,1,5,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Juventus,15
4568,Jeremies,J E R E M I E S,0,0,1,0,1,0,0,0,0,0,0,0,5,177,R,B,5,5,64,79,82,82,76,74,78,74,75,71,75,75,78,76,69,78,67,64,54,70,76,76,60,76,55,80,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A,1,2,1,1,32,77,Germany,1,0,1,-2,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Bayern Monaco,26
4569,Prosinecki,PROSINECKI,0,0,0,0,0,0,0,0,1,0,0,0,9,182,R,B,5,5,79,43,79,79,75,75,74,78,84,75,89,75,88,76,81,90,80,86,84,71,74,89,75,77,50,72,6,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,A,3,2,1,1,22,76,Croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Dinamo Zagabria,27
4570,Ferrara,F E R R A R A,0,1,1,1,0,0,0,0,0,0,0,0,3,180,R,R,5,5,58,88,82,84,75,73,85,72,68,72,74,76,72,73,65,78,71,62,60,82,80,72,72,89,50,89,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,B,1,1,1,1,29,75,Italy,1,0,1,-3,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Juventus,2
4571,Tassotti,T A S S O T T I,0,0,1,1,0,0,0,0,0,0,0,0,4,177,R,R,5,5,77,91,81,90,80,80,86,75,77,71,83,78,79,77,60,76,60,50,60,82,82,77,80,92,50,89,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,B,1,1,1,1,30,72,Italy,1,0,1,-3,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Milan,2
4572,Nilmar,N I L M A R,0,0,0,0,0,0,0,0,0,0,1,1,12,180,R,B,6,6,77,35,72,80,86,88,82,85,84,85,72,70,75,75,79,76,78,64,67,74,80,84,76,69,50,72,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,22,73,Brazil,3,0,1,2,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Villareal,18
4573,Jardel,J A R D E L,0,0,0,0,0,0,0,0,0,0,0,1,12,188,R,B,5,5,87,24,82,72,70,73,85,67,72,67,72,70,64,68,84,84,82,60,53,95,85,82,75,75,50,65,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,A,1,1,1,1,33,76,Brazil,3,0,1,-2,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Porto,28
4574,Jorge Costa,JORGE COSTA,0,0,1,0,0,0,0,0,0,0,0,0,3,188,R,B,4,4,54,83,88,75,69,64,82,65,66,66,65,65,71,68,53,68,70,61,50,82,74,74,57,88,50,83,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,B,1,1,1,1,35,86,Portugal,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Porto,31
4575,Delgado,D E L G A D O,0,0,0,0,0,0,0,0,0,1,0,0,10,174,R,R,5,5,78,46,74,75,85,84,75,82,86,82,79,74,82,83,75,83,73,76,71,66,70,85,78,72,50,70,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,A,4,1,1,1,25,72,Argentina,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Lione,2
4576,Shyshchenko,SHYSHCHENKO,0,0,0,0,0,0,0,1,0,1,0,0,8,169,R,B,5,5,76,47,69,82,89,88,70,84,81,86,72,71,79,74,75,78,74,65,67,69,77,77,75,68,50,69,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,30,71,Ukraine,1,0,1,-4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Shakhtar Donetsk,10
4577,Winterburn !,WINTERBURN  ,0,0,0,1,0,0,0,0,0,0,0,0,4,173,L,L,4,4,67,76,76,84,78,77,80,78,74,74,75,78,83,76,58,76,61,60,65,75,81,73,65,87,50,84,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,42,72,England,1,0,1,-2,-2,0,1,1,2,0,1,1,0,-1,N,None,0,0,Arsenal,12
4578,Pessotto,P E S S O T T O,0,0,0,1,1,1,0,1,0,0,0,0,4,173,R,B,5,5,70,78,72,84,78,78,78,80,73,74,74,74,72,72,61,77,66,60,65,66,77,72,64,84,50,88,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,A,1,1,1,1,29,67,Italy,1,0,1,-3,-2,0,1,1,2,0,1,1,0,-1,R,White,0,0,Juventus,31
4579,Anderton,A N D E R T O N,0,0,0,1,0,0,1,1,1,0,0,0,7,185,R,B,7,6,77,58,75,75,74,72,71,74,83,75,82,83,85,82,71,87,70,82,74,72,69,85,72,69,50,70,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C,1,1,1,1,34,79,England,1,0,1,-1,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Tottenham Hotspur,6
4580,Pochettino,POCHETTINO,0,0,1,0,0,0,0,0,0,0,0,0,3,181,R,B,5,5,52,83,82,75,77,74,82,75,66,68,68,73,72,74,57,77,62,52,50,83,85,68,60,81,50,78,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,1,1,1,1,34,81,Argentina,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Espanyol,8
4581,Dixon,D  I  X  O  N,0,0,0,1,0,0,0,0,0,0,0,0,4,175,R,R,5,5,65,82,73,83,75,74,80,78,73,75,74,77,76,73,66,82,63,60,63,70,73,73,63,77,50,82,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,42,73,England,1,0,1,-1,-1,0,0,2,0,0,0,1,0,2,N,None,0,0,Arsenal,17
4582,Bosnich,B O S N I C H,1,0,0,0,0,0,0,0,0,0,0,0,0,188,L,B,4,4,30,81,80,60,65,66,88,62,50,56,55,58,59,65,43,81,45,43,45,46,81,55,56,69,79,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,33,86,Australia,1,0,1,-2,0,0,1,1,0,0,0,-1,-2,2,N,None,0,0,Middlesbrough,8
4583,Kuhbauer,K U H B A U E R,0,0,0,0,1,0,0,1,1,0,0,0,5,173,R,R,5,5,76,65,72,80,74,75,74,73,72,72,74,75,80,78,71,84,70,70,67,66,73,80,68,76,50,74,6,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,A,1,1,1,1,35,72,Austria,1,0,1,-4,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Real Sociedad,24
4584,Quinn,Q  U  I  N  N,0,0,0,0,0,0,0,0,0,0,0,1,12,195,R,B,5,5,83,40,95,75,71,69,79,68,74,69,74,71,63,70,80,81,80,64,58,91,77,78,74,80,50,74,5,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,40,89,Ireland,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Manchester City,8
4585,McAteer,M C A T E E R,0,0,0,1,0,0,1,1,0,0,0,0,7,178,R,R,5,5,73,60,73,87,75,66,73,75,82,69,71,70,67,70,69,78,70,80,81,68,61,79,75,74,50,80,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1,2,1,1,35,75,Ireland,1,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Blackburn Rovers,4
4586,Fernandes M.,FERNANDES M.,0,0,0,0,1,0,1,0,1,0,0,0,7,175,R,B,5,5,71,63,74,80,82,76,73,75,86,69,78,81,78,75,73,79,75,76,85,62,80,85,72,66,50,72,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,4,1,1,1,20,69,Portugal,4,0,1,0,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Besiktas,1
4587,Onopko,O N O P K O,0,1,1,0,1,0,0,0,0,0,0,0,3,189,R,B,4,4,60,83,85,74,66,68,82,65,70,61,70,65,70,67,69,72,66,68,60,82,78,73,62,85,50,85,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,37,79,Russia,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,N,None,0,0,Shakhtar Donetsk,9
4588,Oliseh,O L I S E H,0,1,0,0,1,0,0,0,0,0,0,0,5,183,R,B,5,5,68,74,87,85,78,77,78,76,74,74,78,80,83,85,70,97,74,78,75,70,79,80,68,67,50,67,6,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A,1,1,1,1,32,82,Nigeria,4,0,1,-4,2,0,1,1,1,0,0,0,-2,4,N,None,0,0,Borussia Dortmund,3
